player_name,team,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,type,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts
DJ Heath,Alabama St.,18,73.9,80.2,20.9,43.7,46.01,1.4,8.5,20.3,28.2,24,38,0.632,45,99,0.455,16,59,0.271,0.2,2.4,24.1,Sr,Jun-00,-0.79377,77.516,2.9,2022,51866,all,100.57799999999999,112.735,1.47602,90.6683,-7.8531,-5.06843,-2.7846599999999997,-7.4896899999999995,29.5556,-5.18299,-2.3067,0.3889,2.2222,2.6111,2.5,1.2778,0.0556,9.0
Teddy Allen,New Mexico St.,21,55.5,98.3,29.8,52.0,54.52,4.8,13.5,16.3,16.8,56,81,0.691,81,167,0.485,42,110,0.382,0.2,2.5,29.2,Sr,06-Jun,2.99473,116.69,3.2,2022,51868,all,102.66799999999999,94.8158,3.09059,113.11200000000001,3.7888599999999997,3.17817,0.610696,5.29748,27.1818,4.3853800000000005,0.912092,1.2273,3.5,4.7273,1.7273,1.2727,0.0455,16.3636
Greg Eboigbodin,Northeastern,16,37.1,86.2,14.6,50.0,55.58,5.2,15.2,4.1,31.3,14,17,0.8240000000000001,21,41,0.512,1,4,0.25,1.4,2.7,37.8,Sr,09-Jun,-0.391248,78.9036,5.1,2022,51869,all,97.1698,95.0746,1.98212,57.6169,-2.49039,-4.90758,2.41719,-3.02386,17.75,-5.04962,2.02575,0.75,2.375,3.125,0.375,0.8125,0.25,3.6875
Kevin Anderson,Delaware,10,58.0,95.5,22.1,46.1,50.05,1.5,7.8,21.9,20.6,20,25,0.8,22,57,0.386,17,46,0.37,0.6,3.1,24.3,Sr,05-Jun,1.08835,94.9064,3.1,2022,51876,all,99.4256,100.507,3.01657,59.8279,-0.72717,-0.560237,-0.166934,0.134122,32.9091,-0.843277,0.977399,0.3636,2.9091,3.2727,3.0,1.5455,0.2727,12.3636
Victor Bailey Jr.,Tennessee,27,63.3,109.0,20.8,50.0,54.16,2.4,6.8,13.1,12.7,53,64,0.828,50,102,0.49,47,139,0.33799999999999997,0.7,1.3,26.6,Sr,04-Jun,2.6751,115.68700000000001,2.7,2022,51881,all,98.7349,93.7829,2.9424900000000003,104.21600000000001,2.2058,2.67555,-0.469747,3.3561300000000003,25.3333,2.37565,0.9804889999999999,0.5185,1.5185,2.037,1.6296,0.5556,0.1481,10.8889
Chris Vogt,Wisconsin,23,48.6,93.4,16.1,56.0,51.32,8.6,12.0,11.0,21.7,20,57,0.35100000000000003,47,84,0.56,0,0,0.0,6.1,0.6,67.9,Sr,01-Jul,0.464846,92.1486,6.5,2022,51883,all,102.865,99.2472,1.8888599999999998,80.077,1.12765,-1.6119299999999999,2.73958,-1.58924,19.4348,-3.15348,1.5642399999999999,1.5217,2.0,3.5217,1.087,0.2174,1.087,4.9565
James Beck,Miami OH,22,46.0,98.0,23.3,48.4,52.1,9.2,19.7,4.0,18.2,38,58,0.655,61,124,0.49200000000000005,0,2,0.0,3.2,1.6,46.0,Sr,08-Jun,0.990763,100.777,4.7,2022,51885,all,101.906,100.97200000000001,1.67776,84.5187,-2.9205,-2.92339,0.00289011,-1.9619400000000002,18.7826,-1.49843,-0.463517,1.6087,3.3043,4.913,0.3913,0.4783,0.4783,7.2174
Jalanni White,Penn St.,11,30.2,81.2,20.2,42.0,41.65,4.8,12.9,18.8,23.0,4,11,0.364,14,28,0.5,3,16,0.188,4.5,1.1,25.0,Sr,08-Jun,-0.213354,80.9479,7.6,2022,51888,all,99.5324,106.096,1.04796,30.4067,-3.99675,-4.07784,0.0810842,-5.4623800000000005,14.2727,-5.389819999999999,-0.072558,0.6364,1.5455,2.1818,1.3636,0.2727,0.6364,3.7273
Abu Kigab,Boise St.,24,61.9,103.4,23.2,50.2,54.75,6.7,16.4,13.8,18.7,69,97,0.711,72,134,0.537,21,72,0.292,3.4,2.5,47.1,Sr,07-Jun,2.26302,108.669,4.0,2022,51889,all,93.3389,91.5968,3.44668,146.575,4.7247900000000005,1.4740799999999998,3.2507200000000003,4.2154,27.96,1.6274899999999999,2.58791,1.52,3.84,5.36,2.0,1.24,0.88,11.8
Mike Adewunmi,UT Rio Grande Valley,25,72.2,99.6,22.8,54.7,58.32,3.0,21.6,8.0,21.0,69,94,0.7340000000000001,77,137,0.562,34,97,0.35100000000000003,1.5,1.4,40.2,Sr,05-Jun,1.53505,100.574,4.2,2022,51894,all,104.64200000000001,106.47399999999999,2.0826599999999997,140.69899999999998,-3.50046,-1.65305,-1.8474099999999998,-2.09766,28.6538,-0.694445,-1.4032200000000001,0.8077,5.2692,6.0769,1.0,0.6538,0.3846,13.0385
Kyle Foster,Howard,3,56.3,92.7,26.4,55.3,57.31,0.0,5.7,12.6,20.6,7,10,0.7,6,11,0.545,10,27,0.37,3.7,1.8,26.3,Sr,05-Jun,1.46264,99.3061,3.1,2022,51895,all,118.54700000000001,114.62100000000001,1.31531,14.1542,-5.048369999999999,-0.813571,-4.2348,-2.09708,27.0,1.9015,-3.9985800000000005,0.0,1.25,1.25,1.25,0.75,0.75,13.25
Cam Bacote,Western Carolina,17,20.1,111.4,12.3,60.8,60.61,1.3,7.1,11.9,17.9,1,2,0.5,9,19,0.474,9,18,0.5,0.0,0.6,5.4,Sr,03-Jun,0.547216,99.1464,1.7,2022,51897,all,105.781,104.939,0.879143,25.9939,-2.00826,-0.43271099999999996,-1.57554,-0.859117,11.3529,-0.100617,-0.7585,0.1176,0.6471,0.7647,0.6471,0.1176,0.0,2.7059
KeyShawn Feazell,Creighton,17,72.2,104.7,23.2,54.4,59.08,9.7,23.2,16.1,23.2,48,59,0.8140000000000001,85,153,0.556,1,6,0.16699999999999998,4.3,1.2,37.1,Sr,08-Jun,1.86437,102.821,4.2,2022,51899,all,105.545,112.295,1.588,110.476,-0.700978,-1.09191,0.390934,-1.35822,29.5714,-0.240914,-1.1173,2.7619,7.0952,9.8571,2.1905,0.6667,1.1905,13.1429
Darius Banks,Chattanooga,12,41.5,99.3,20.1,43.6,51.2,4.9,9.2,9.8,16.0,39,46,0.848,40,82,0.488,5,27,0.185,1.1,1.6,42.2,Sr,06-Jun,1.52423,98.6079,3.2,2022,51929,all,104.083,103.84299999999999,2.67265,66.2473,-1.55726,-1.2005700000000001,-0.356691,-2.75468,33.5833,-1.78613,-0.9685530000000001,1.4167,2.5833,4.0,1.6667,0.9167,0.3333,11.1667
Collin Gillespie,Villanova,20,66.4,118.9,22.4,52.6,57.6,2.2,9.7,26.6,13.1,60,72,0.833,48,99,0.485,41,109,0.376,0.0,1.7,34.6,Sr,03-Jun,5.05175,129.18200000000002,1.9,2022,51933,all,103.44200000000001,98.0616,3.3574900000000003,108.39,6.11718,6.20402,-0.0868485,6.47193,33.35,5.5884,0.8835290000000001,0.6,2.65,3.25,4.6,0.95,0.0,13.95
Larry Owens,Northwestern St.,27,36.4,98.2,21.3,53.0,55.65,5.7,20.9,4.5,19.1,36,55,0.655,70,131,0.534,0,1,0.0,1.2,2.6,41.7,Sr,07-Jun,0.632026,97.33200000000001,5.5,2022,51934,all,104.89200000000001,106.633,1.07934,89.7457,-4.25402,-2.89438,-1.35964,-3.37816,15.4286,-2.54318,-0.8349790000000001,0.8929,2.9643,3.8571,0.3571,0.8214,0.1786,6.7143
Ryan Allen,Delaware,14,89.6,98.1,24.6,48.6,51.43,1.0,8.4,18.0,16.8,41,63,0.6509999999999999,48,87,0.552,27,95,0.284,0.4,0.6,34.6,Sr,02-Jun,1.8186400000000003,99.8722,3.0,2022,51938,all,104.838,105.569,2.69837,71.578,-2.61374,0.0244168,-2.63815,-2.18388,35.8667,-0.341484,-1.8423900000000002,0.2667,2.5333,2.8,2.6667,0.3333,0.2,15.3333
Darryl Morsell,Marquette,29,71.9,96.4,20.2,51.1,52.43,2.7,13.3,19.3,20.7,35,59,0.593,92,165,0.5579999999999999,13,53,0.245,2.4,1.8,27.1,Sr,05-Jun,1.95908,104.228,3.1,2022,51956,all,100.686,94.54799999999999,3.3774900000000003,157.60399999999998,3.2528799999999998,0.610759,2.6421200000000002,2.55087,29.6,0.45425600000000005,2.0966099999999996,0.6,3.4333,4.0333,2.8333,0.8667,0.5667,8.9667
San Antonio Brinson,Texas A&M Corpus Chris,19,65.2,89.6,21.6,46.2,47.75,5.0,13.0,8.6,17.9,24,42,0.5710000000000001,50,117,0.42700000000000005,15,40,0.375,0.4,1.6,26.8,Sr,08-Jun,0.4312,90.0209,4.6,2022,52003,all,103.556,108.186,1.7256099999999999,84.6229,-5.38765,-3.23418,-2.15348,-5.461930000000001,26.4211,-3.4134900000000004,-2.0484400000000003,1.2105,2.6842,3.8947,1.0,0.7368,0.1053,8.8947
Braden Burke,Oakland,3,2.6,89.3,13.1,33.3,33.33,10.1,5.3,0.0,0.0,0,0,0.0,2,6,0.33299999999999996,0,0,0.0,0.0,0.0,0.0,Sr,Jul-00,-0.21721500000000002,76.3132,3.8,2022,52006,all,120.023,127.861,-0.0146923,2.38706,-12.3564,-4.50357,-7.852869999999999,-11.6016,7.25,-4.84587,-6.755730000000001,0.5,0.25,0.75,0.5,0.0,0.0,1.0
Virshon Cotton,New Mexico St.,16,66.0,85.5,19.8,42.9,45.23,0.8,13.5,19.5,25.1,17,23,0.7390000000000001,28,64,0.43799999999999994,26,92,0.28300000000000003,0.0,2.4,14.7,Sr,02-Jun,-0.404439,81.3298,3.6,2022,52022,all,99.4246,103.814,2.41487,91.7732,-5.32676,-3.9480699999999995,-1.37869,-5.89708,29.6875,-5.090730000000001,-0.806349,0.25,3.625,3.875,3.1875,1.3125,0.0,9.4375
Torrey Patton,Cleveland St.,27,78.3,103.8,25.8,50.9,53.39,6.4,22.8,18.5,17.3,70,107,0.654,118,216,0.546,30,104,0.28800000000000003,0.3,1.7,33.4,Sr,05-Jun,2.34133,106.804,2.6,2022,52025,all,100.42399999999999,98.3715,3.13837,174.24900000000002,1.64431,1.3069,0.337407,2.02659,32.037,2.21033,-0.183745,1.7407,6.3333,8.0741,2.7407,0.9259,0.0741,14.6667
Eric Parrish,Grambling St.,21,51.5,97.4,18.0,49.5,52.81,6.5,14.6,14.9,24.5,22,30,0.733,48,84,0.5710000000000001,3,22,0.136,2.5,2.5,28.3,Sr,06-Jun,0.825644,96.286,4.0,2022,52027,all,102.758,103.774,1.7577,93.6796,1.4349100000000001,-0.318254,1.7531700000000001,-0.0937272,21.76,-0.713767,0.620039,1.2,2.96,4.16,2.08,1.08,0.52,6.52
Ishmael El-Amin,Rhode Island,23,82.9,101.4,24.8,48.3,52.27,0.6,8.8,17.5,16.0,59,67,0.8809999999999999,77,157,0.49,53,167,0.317,0.7,2.2,20.7,Sr,03-Jun,2.45007,106.54799999999999,2.6,2022,52028,all,104.742,102.51,2.84743,139.312,0.962823,1.62751,-0.664684,1.40133,33.5217,1.4102700000000001,-0.00893505,0.1739,2.8261,3.0,2.8696,1.3478,0.2174,16.1739
Manny Patterson,Southeast Missouri St.,22,25.4,97.8,23.5,50.6,56.53,8.0,18.7,6.0,21.9,34,44,0.773,44,87,0.506,0,0,0.0,7.9,0.6,50.6,Sr,08-Jun,0.606114,99.115,7.2,2022,52058,all,99.0299,102.39399999999999,1.08728,57.3793,-4.22042,-5.06544,0.845025,-3.8787,12.8182,-4.15923,0.280536,0.8636,1.9545,2.8182,0.3182,0.1364,0.8636,5.5455
Luke Loewe,Minnesota,17,89.3,111.7,22.9,49.1,53.94,1.1,9.8,22.1,10.6,54,63,0.857,73,141,0.518,25,84,0.298,0.0,2.3,28.0,Sr,04-Jun,3.43661,112.969,1.8,2022,52059,all,107.675,107.90700000000001,2.39945,100.374,1.32724,3.05677,-1.7295200000000002,2.28136,36.0,2.4272,-0.145847,0.3529,3.0588,3.4118,3.2353,1.4118,0.0,16.1765
D'Shawn Schwartz,George Mason,30,65.5,103.1,18.6,50.6,53.09,4.5,13.1,8.5,17.5,38,52,0.731,52,123,0.423,46,116,0.397,0.5,1.1,21.8,Sr,07-Jun,2.1165700000000003,107.066,3.2,2022,52082,all,98.7189,92.7014,3.35331,141.204,3.7004699999999997,2.1813,1.51916,2.63389,27.9667,1.55217,1.08172,1.0,3.0667,4.0667,1.2667,0.5,0.1333,9.3333
Alfred Hollins,UTEP,2,1.3,67.5,23.2,50.0,40.82,7.0,7.0,11.1,30.9,1,4,0.25,0,1,0.0,1,2,0.5,0.0,10.7,133.3,Sr,06-Jun,-0.320329,74.3953,4.7,2022,52087,all,87.3941,86.4505,1.20355,4.980169999999999,6.25894,-0.516604,6.77555,5.9092,10.3333,-2.3243,8.23351,0.3333,1.6667,2.0,1.0,1.0,0.0,3.6667
Marcus Santos-Silva,Texas Tech,29,58.5,109.8,21.0,53.1,54.18,15.0,16.8,11.9,17.1,37,64,0.578,102,191,0.534,0,1,0.0,5.8,1.7,33.3,Sr,07-Jun,2.54522,116.62200000000001,4.3,2022,52088,all,91.7996,87.6434,3.21433,141.642,7.632210000000001,2.8052900000000003,4.82691,4.761480000000001,23.5862,2.3448599999999997,2.41663,3.069,3.2759,6.3448,1.3448,0.6897,1.1034,8.3103
Jaylen Minnett,Missouri St.,16,70.6,96.6,27.6,47.2,51.42,0.9,7.0,20.0,17.3,44,50,0.88,48,107,0.449,41,125,0.32799999999999996,0.4,1.9,21.6,Sr,01-Jun,1.82473,101.818,2.7,2022,52089,all,107.18700000000001,107.986,2.12296,83.3711,-2.73746,0.401002,-3.13846,-1.47717,31.75,0.682688,-2.1598599999999997,0.25,1.8125,2.0625,2.875,1.125,0.125,16.4375
David Kachelries,Stephen F. Austin,18,67.1,116.1,21.1,63.8,65.7,2.4,10.2,30.1,25.6,29,38,0.763,54,79,0.684,24,62,0.387,0.7,2.7,27.0,Sr,01-Jun,2.62398,113.42,2.9,2022,52090,all,99.3084,103.479,2.21522,89.8725,2.14898,3.36334,-1.2143700000000002,4.37574,26.619,4.11859,0.257143,0.4286,2.0952,2.5238,4.381,1.3333,0.1905,11.380999999999998
Elijah Gonzales,Louisiana Monroe,26,70.6,103.3,16.2,50.4,55.68,1.1,7.2,26.6,23.2,40,47,0.851,31,82,0.37799999999999995,27,60,0.45,0.0,4.2,33.1,Sr,11-May,1.04164,95.8822,2.6,2022,52091,all,100.779,104.24799999999999,2.25533,139.53799999999998,-0.801955,-0.46493,-0.337025,-0.49402799999999997,28.3846,-1.77988,1.28585,0.2692,1.6923,1.9615,3.8077,2.0385,0.0,7.0385
Kevion Nolan,Jacksonville,9,34.2,100.2,27.6,53.8,56.09,0.8,11.7,27.1,21.0,20,27,0.741,30,62,0.484,23,58,0.397,0.4,3.3,22.5,Sr,02-Jun,2.34252,105.586,2.2,2022,52092,all,100.587,104.944,2.5708,59.3924,-0.173646,1.0522,-1.22584,0.730176,33.6667,1.5416100000000001,-0.811435,0.2222,3.3333,3.5556,3.6667,1.8889,0.1111,16.5556
Ferron Flavors Jr.,Robert Morris,24,22.8,93.2,14.9,41.2,42.41,1.2,6.0,3.8,7.9,5,7,0.7140000000000001,9,18,0.5,19,73,0.26,0.0,0.8,7.7,Sr,03-Jun,0.196233,90.2471,2.2,2022,52096,all,105.523,98.8006,1.11871,38.9612,-1.4928700000000001,0.28980900000000004,-1.7826799999999998,-1.45983,11.625,-1.11685,-0.34298,0.125,0.6667,0.7917,0.25,0.1667,0.0,3.3333
Michael Flowers,Washington St.,24,93.2,107.9,29.1,52.0,56.68,1.1,12.5,22.1,16.8,104,126,0.825,85,178,0.478,76,205,0.371,0.4,2.3,32.9,Sr,01-Jun,4.3715,119.037,2.3,2022,52110,all,104.625,108.69,2.40247,166.2,0.7994939999999999,3.4205900000000002,-2.6211,2.4201599999999996,37.1786,3.9910400000000004,-1.5708799999999998,0.3571,4.2857,4.6429,3.6429,1.6071,0.1071,21.0
Marreon Jackson,Arizona St.,30,84.4,111.1,28.6,50.0,54.94,1.9,16.8,32.3,17.5,103,114,0.904,91,193,0.47200000000000003,86,247,0.348,0.9,3.1,25.9,Sr,01-Jun,4.33331,122.26299999999999,2.4,2022,52117,all,98.2397,97.0043,3.5422800000000003,226.593,6.31342,5.06921,1.24421,6.57115,34.1667,5.15916,1.41198,0.5667,5.5,6.0667,5.8333,1.8333,0.3,18.1
Miles Lester,Wake Forest,1,0.5,57.3,14.1,0.0,0.0,0.0,0.0,44.1,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,Sr,Jun-00,-0.548619,45.7299,10.0,2022,52120,all,115.941,129.947,-0.0373542,0.432618,-19.4743,-7.00029,-12.474,-16.8215,4.0,-11.458,-5.36351,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kimani Lawrence,Arizona St.,23,54.7,103.3,17.7,52.4,54.67,5.9,18.2,7.1,14.7,35,55,0.636,74,138,0.536,1,6,0.16699999999999998,1.6,1.8,38.2,Sr,08-Jun,1.67333,105.56700000000001,4.1,2022,52141,all,104.574,98.0831,2.40338,108.205,1.4031799999999999,-0.00356463,1.4067399999999999,0.59142,24.0,0.0329031,0.558517,1.3043,3.6957,5.0,0.8696,0.7826,0.3478,8.087
Marcus Weathers,SMU,18,74.0,103.3,27.6,51.2,54.23,9.8,18.3,12.0,16.6,65,102,0.637,86,164,0.524,13,42,0.31,2.6,1.8,49.5,Sr,05-Jun,3.08624,115.292,3.2,2022,52145,all,97.0084,95.7949,3.2326200000000003,105.198,2.9180900000000003,1.93985,0.978243,3.5666,29.6111,3.1190599999999997,0.44754499999999997,2.6667,4.8333,7.5,1.5,0.8889,0.6667,15.3333
Eli Scott,Loyola Marymount,22,88.6,104.5,29.3,50.9,55.6,9.2,20.3,24.6,21.2,107,152,0.7040000000000001,132,250,0.528,8,33,0.242,1.5,1.0,53.7,Sr,06-Jun,4.4019900000000005,121.056,2.8,2022,52146,all,100.626,98.5366,3.5313,141.025,4.57907,3.1032599999999997,1.47581,5.02741,35.6364,4.59264,0.434771,2.5,5.6818,8.1818,3.6364,0.5909,0.4545,17.9545
Michael Weathers,SMU,23,73.1,104.7,26.8,51.6,57.25,2.3,15.1,23.0,21.3,100,125,0.8,119,223,0.534,18,60,0.3,3.6,3.7,44.2,Sr,02-Jun,2.94703,111.977,4.0,2022,52147,all,93.5125,98.9778,3.18434,169.032,4.074730000000001,1.80565,2.2690799999999998,5.49094,31.1667,2.88422,2.60672,0.6667,4.5417,5.2083,3.4167,2.0833,1.0417,16.5
Quentin Scott,Tulane,23,27.9,90.2,19.3,35.1,39.89,7.3,8.5,8.9,11.3,15,21,0.7140000000000001,20,51,0.392,4,23,0.174,1.6,1.0,28.4,Sr,07-Jun,0.05035680000000001,86.5555,4.4,2022,52167,all,100.67299999999999,105.17399999999999,0.855569,38.5601,-5.06733,-2.96265,-2.10468,-6.34926,12.0,-4.5661,-1.7831599999999999,0.76,1.0,1.76,0.56,0.16,0.12,3.32
Alec Loehr,Navy,9,14.4,102.6,10.3,54.5,60.81,4.4,17.1,4.9,27.4,6,8,0.75,6,11,0.545,0,0,0.0,1.2,2.8,72.7,Sr,08-Jun,0.130185,88.5162,5.3,2022,52202,all,96.6457,98.9706,1.12939,20.875999999999998,-1.04338,-2.3685,1.32512,-2.14526,11.6667,-3.2853,1.14004,0.4444,1.5556,2.0,0.3333,0.5556,0.1111,2.0
Jordan Perkins,Longwood,13,59.6,90.9,18.3,49.0,53.38,3.3,14.9,32.8,33.3,22,35,0.629,22,44,0.5,1,4,0.25,0.0,2.8,72.9,Sr,01-Jun,0.204825,87.73100000000001,2.8,2022,52209,all,102.995,110.49600000000001,1.3869,60.0184,-3.85376,-2.68494,-1.16882,-3.73391,23.9286,-2.65568,-1.07823,0.7143,3.0,3.7143,4.2143,1.2143,0.0,5.6429
Tyreke Key,Indiana St.,22,78.3,114.2,25.7,53.1,58.96,3.6,15.5,14.7,12.2,98,117,0.838,100,181,0.552,31,95,0.326,1.1,1.9,42.4,Sr,03-Jun,4.59857,124.02600000000001,1.9,2022,52220,all,99.3917,96.8547,3.6059,137.214,4.5179,4.01904,0.498857,6.19877,34.0435,5.40994,0.788832,0.9565,4.3913,5.3478,2.0435,1.087,0.3478,17.1739
Mamadou Doucoure,La Salle,11,5.4,118.8,11.9,50.0,50.36,11.1,14.6,0.0,0.0,2,4,0.5,6,12,0.5,0,0,0.0,0.0,2.9,33.3,Sr,09-Jun,0.45556800000000003,108.931,8.5,2022,52230,all,98.0641,88.5344,0.745104,11.7888,-1.76404,-0.234725,-1.52931,-0.5609609999999999,5.5455,-2.10478,1.5438100000000001,0.5455,0.7273,1.2727,0.0,0.2727,0.0,1.2727
Javon Greene,South Florida,21,69.2,99.4,21.4,51.9,55.83,1.6,19.4,14.9,23.0,47,62,0.758,37,80,0.46299999999999997,38,101,0.376,0.2,3.9,34.3,Sr,02-Jun,1.5439100000000001,101.319,3.9,2022,52255,all,94.6871,93.7077,3.22454,133.273,2.7899,0.743167,2.0467299999999997,2.7698400000000003,28.5909,-0.0751568,2.845,0.5,4.5,5.0,2.1818,1.8182,0.0455,11.5455
Jamir Harris,Seton Hall,10,92.4,111.9,26.2,60.9,63.29,1.7,7.0,21.6,19.3,32,42,0.762,28,53,0.528,39,89,0.43799999999999994,0.0,1.5,29.6,Sr,02-Jun,4.36574,119.303,2.2,2022,52257,all,108.98200000000001,110.37100000000001,2.16502,50.8373,0.166496,4.23645,-4.06995,2.6610099999999997,38.8,5.1525099999999995,-2.49151,0.5,2.3,2.8,3.5,1.0,0.0,20.5
Myles Cale,Seton Hall,27,76.1,109.4,17.7,53.8,55.98,3.0,10.5,6.0,12.4,42,58,0.7240000000000001,68,130,0.523,45,122,0.369,0.3,1.9,23.0,Sr,06-Jun,2.79467,111.723,2.3,2022,52258,all,104.212,98.1128,3.07718,136.31799999999998,3.0517,2.68037,0.371325,3.3182699999999996,30.8519,2.49876,0.8195110000000001,0.7778,2.8148,3.5926,0.8889,1.0,0.0741,11.5926
Elijah Olaniyi,Stony Brook,21,63.1,95.2,18.5,47.6,50.9,4.3,13.8,5.8,17.6,39,55,0.7090000000000001,59,110,0.536,21,80,0.263,1.5,1.6,28.9,Sr,05-Jun,1.41024,97.7892,2.5,2022,52259,all,105.54299999999999,98.8864,3.19208,118.294,-0.29426399999999997,-0.232111,-0.06215219999999999,-0.571557,32.619,-0.49527299999999996,-0.07628410000000001,1.2381,3.8571,5.0952,0.9048,0.9048,0.4286,10.4762
Cameron Bowles,North Carolina Central,9,18.7,121.3,14.2,55.0,59.46,9.3,3.7,2.3,8.3,8,11,0.727,11,20,0.55,0,0,0.0,2.3,1.8,55.0,Sr,06-Jun,0.861773,108.06299999999999,5.3,2022,52260,all,108.555,122.47200000000001,0.180741,14.5383,-2.30258,0.160159,-2.46274,-2.11688,12.1,-0.443593,-1.6732799999999999,1.2,0.4,1.6,0.2,0.4,0.3,3.8
Bryce Fowler,Sacramento St.,18,78.8,98.7,27.9,46.0,49.8,4.1,10.7,23.0,16.2,45,59,0.763,84,185,0.45399999999999996,13,40,0.325,1.0,3.0,26.2,Sr,06-Jun,2.26755,105.994,2.3,2022,52261,all,109.334,110.37,1.84633,98.0476,-1.1365,0.5558069999999999,-1.6923099999999998,-0.0861357,31.8,1.43012,-1.51625,1.05,2.55,3.6,3.8,1.55,0.3,13.5
James Lewis Jr.,Appalachian St.,23,51.8,123.7,17.5,56.2,63.21,10.7,15.8,3.8,12.3,73,97,0.753,59,105,0.562,0,0,0.0,3.8,0.9,92.4,Sr,08-Jun,2.49513,117.07799999999999,3.1,2022,52269,all,101.585,104.285,1.80108,90.5188,-0.7865300000000001,-0.158139,-0.628391,-0.183186,21.4444,0.820665,-1.00385,2.1852,2.8889,5.0741,0.3333,0.3704,0.7778,7.9259
Dalonte Brown,Miami OH,22,70.8,121.3,21.7,57.0,60.35,7.1,23.0,6.8,10.0,45,52,0.865,70,119,0.588,40,109,0.36700000000000005,1.9,1.0,22.8,Sr,07-Jun,3.66327,122.508,2.5,2022,52275,all,102.781,101.838,2.49947,126.084,3.5538,3.93971,-0.385903,5.713830000000001,28.3043,6.15894,-0.445115,1.7391,5.6522,7.3913,0.9129999999999999,0.4783,0.4783,13.5217
Dominick Pickett,UC Riverside,22,71.8,124.9,13.0,57.8,61.1,0.8,10.5,15.6,11.6,22,23,0.9570000000000001,25,43,0.581,33,86,0.384,0.2,2.3,17.8,Sr,03-Jun,2.57613,111.10600000000001,2.2,2022,52276,all,95.9259,96.9085,3.02427,114.085,4.26635,2.59231,1.67405,3.44412,29.0455,0.913056,2.53107,0.1818,2.7273,2.9091,2.5,1.0909,0.0455,7.7727
Justin Forrest,Appalachian St.,24,69.7,93.5,28.7,44.4,49.09,1.6,12.3,19.9,18.6,70,91,0.769,60,148,0.405,48,149,0.322,0.5,3.1,30.6,Sr,02-Jun,1.57358,100.896,3.0,2022,52279,all,99.8046,103.023,2.43812,131.112,-1.94888,-0.658662,-1.29021,-1.17327,28.7692,-0.719761,-0.45350799999999997,0.3846,3.0385,3.4231,2.5769,1.5,0.1154,13.2308
Josh Carlton,Houston,19,23.1,99.6,20.5,48.2,50.41,15.5,21.5,6.2,22.0,13,22,0.591,27,56,0.48200000000000004,0,0,0.0,4.2,2.0,39.3,Sr,11-Jun,0.823314,106.46,9.2,2022,52282,all,92.6912,88.7706,1.49429,46.4614,2.88084,0.145243,2.73559,0.10840899999999999,11.2632,-2.07407,2.18248,1.5789,2.1053,3.6842,0.3684,0.3684,0.4211,3.5263
Michael Carter III,Portland St.,14,56.5,101.4,23.7,53.6,58.17,2.8,9.3,14.7,20.6,58,84,0.69,42,83,0.506,17,43,0.395,0.5,2.2,66.7,Sr,05-Jun,1.9835099999999999,104.914,3.5,2022,52289,all,105.71799999999999,107.708,1.9724,76.6711,-0.07274630000000001,0.783463,-0.856209,-0.366944,29.8571,0.58434,-0.951284,0.7143,2.6429,3.3571,2.1429,1.2143,0.1429,13.7857
Hameir Wright,North Texas,26,58.8,88.8,16.6,47.9,49.81,4.3,15.5,6.2,22.3,22,35,0.629,26,45,0.578,29,100,0.29,4.3,2.1,24.1,Sr,09-Jun,0.370161,89.7951,5.7,2022,52290,all,106.156,98.3562,2.35662,122.79700000000001,2.3043299999999998,-0.483964,2.78829,0.401414,23.5,-1.77623,2.1776400000000002,0.8846,3.1923,4.0769,0.7692,0.8846,1.0385,6.1923
Alex Watson,Sacred Heart,18,66.0,104.6,15.6,51.0,55.46,1.8,8.3,17.7,20.9,30,40,0.75,24,48,0.5,18,52,0.34600000000000003,0.6,1.7,40.0,Sr,03-Jun,0.826276,94.2773,4.1,2022,52293,all,110.11,115.073,1.11576,75.7325,-2.19062,-0.182067,-2.00855,-3.39218,26.9444,-2.16115,-1.2310299999999998,0.4444,2.0,2.4444,2.3889,0.7778,0.1667,7.3333
E.J. Anosike,Cal St. Fullerton,22,17.5,98.8,14.9,34.2,40.0,13.4,12.1,5.6,10.3,12,20,0.6,13,38,0.342,0,0,0.0,0.6,2.5,52.6,Sr,07-Jun,0.299572,95.305,4.2,2022,52294,all,93.728,89.3905,1.12878,36.0818,0.332289,-0.966492,1.2987799999999998,-0.13911400000000002,8.5909,-1.71931,1.5802,1.0,0.9091,1.9091,0.2727,0.3636,0.0455,1.7273
